date,Open,High,Low,Close,Volume,TimeDelta,DT
2018-09-21 10:08:00,292.97,293.03,292.97,293.0,110028.0,45000.0,2018-09-21 10:08:00
2018-09-21 10:09:00,292.99,293.04,292.98,293.04,137471.0,45000.0,2018-09-21 10:09:00
2018-09-21 10:10:00,293.04,293.05,293.01,293.04,146883.0,45000.0,2018-09-21 10:10:00
2018-09-21 10:11:00,293.03,293.03,292.92,292.92,161972.0,45000.0,2018-09-21 10:11:00
2018-09-21 10:12:00,292.92,292.93,292.89,292.91,129258.0,45000.0,2018-09-21 10:12:00
2018-09-21 10:13:00,292.905,292.95,292.875,292.94,91309.0,45000.0,2018-09-21 10:13:00
2018-09-21 10:14:00,292.95,293.0,292.92,292.95,100453.0,45000.0,2018-09-21 10:14:00
2018-09-21 10:15:00,292.98,293.04,292.97,293.01,82304.0,45000.0,2018-09-21 10:15:00
2018-09-21 10:16:00,292.98,292.98,292.92,292.93,79697.0,45000.0,2018-09-21 10:16:00
2018-09-21 10:17:00,292.925,292.96,292.92,292.92,74570.0,45000.0,2018-09-21 10:17:00
2018-09-21 10:18:00,292.935,292.95,292.88,292.88,89496.0,45000.0,2018-09-21 10:18:00
2018-09-21 10:19:00,292.8873,292.93,292.8873,292.93,41103.0,45000.0,2018-09-21 10:19:00
2018-09-21 10:20:00,292.93,292.96,292.78,292.79,155223.0,45000.0,2018-09-21 10:20:00
2018-09-21 10:21:00,292.8,292.8,292.68,292.72,362011.0,45000.0,2018-09-21 10:21:00
2018-09-21 10:22:00,292.72,292.73,292.5938,292.63,272248.0,45000.0,2018-09-21 10:22:00
2018-09-21 10:23:00,292.62,292.63,292.6,292.62,144967.0,45000.0,2018-09-21 10:23:00
2018-09-21 10:24:00,292.62,292.72,292.62,292.695,118025.0,45000.0,2018-09-21 10:24:00
2018-09-21 10:25:00,292.7,292.71,292.64,292.652,164675.0,45000.0,2018-09-21 10:25:00
2018-09-21 10:26:00,292.65,292.685,292.58,292.59,133275.0,45000.0,2018-09-21 10:26:00
2018-09-21 10:27:00,292.5909,292.65,292.54,292.58,519513.0,45000.0,2018-09-21 10:27:00
2018-09-21 10:28:00,292.59,292.68,292.59,292.68,141524.0,45000.0,2018-09-21 10:28:00
2018-09-21 10:29:00,292.67,292.67,292.5827,292.5827,71112.0,45000.0,2018-09-21 10:29:00
2018-09-21 10:30:00,292.561,292.59,292.46,292.49,182241.0,45000.0,2018-09-21 10:30:00
2018-09-21 10:31:00,292.49,292.55,292.49,292.55,96415.0,45000.0,2018-09-21 10:31:00
2018-09-21 10:32:00,292.56,292.56,292.52,292.55,179390.0,45000.0,2018-09-21 10:32:00
2018-09-21 10:33:00,292.53,292.54,292.49,292.53,611566.0,45000.0,2018-09-21 10:33:00
2018-09-21 10:34:00,292.51,292.51,292.48,292.49,80046.0,45000.0,2018-09-21 10:34:00
2018-09-21 10:35:00,292.5,292.63,292.5,292.59,132070.0,45000.0,2018-09-21 10:35:00
2018-09-21 10:36:00,292.6273,292.64,292.6,292.63,116842.0,45000.0,2018-09-21 10:36:00
2018-09-21 10:37:00,292.64,292.69,292.64,292.67,101853.0,45000.0,2018-09-21 10:37:00
2018-09-21 10:38:00,292.67,292.71,292.65,292.67,183642.0,45000.0,2018-09-21 10:38:00
2018-09-21 10:39:00,292.69,292.69,292.62,292.62,76166.0,45000.0,2018-09-21 10:39:00
2018-09-21 10:40:00,292.66,292.73,292.66,292.69,224731.0,45000.0,2018-09-21 10:40:00
2018-09-21 10:41:00,292.72,292.73,292.65,292.65,80199.0,45000.0,2018-09-21 10:41:00
2018-09-21 10:42:00,292.67,292.7,292.64,292.7,48738.0,45000.0,2018-09-21 10:42:00
2018-09-21 10:43:00,292.71,292.71,292.63,292.68,18653263.0,45000.0,2018-09-21 10:43:00
2018-09-21 10:44:00,292.71,292.71,292.61,292.61,64137.0,45000.0,2018-09-21 10:44:00
2018-09-21 10:45:00,292.6,292.66,292.59,292.66,94068.0,45000.0,2018-09-21 10:45:00
2018-09-21 10:46:00,292.64,292.655,292.57,292.59,1065566.0,45000.0,2018-09-21 10:46:00
2018-09-21 10:47:00,292.58,292.68,292.58,292.68,54434.0,45000.0,2018-09-21 10:47:00
2018-09-21 10:48:00,292.67,292.7,292.67,292.67,38219.0,45000.0,2018-09-21 10:48:00
2018-09-21 10:49:00,292.67,292.67,292.6,292.6,65595.0,45000.0,2018-09-21 10:49:00
2018-09-21 10:50:00,292.59,292.66,292.57,292.65,84392.0,45000.0,2018-09-21 10:50:00
2018-09-21 10:51:00,292.65,292.65,292.622,292.65,57888.0,45000.0,2018-09-21 10:51:00
2018-09-21 10:52:00,292.62,292.62,292.56,292.56,126327.0,45000.0,2018-09-21 10:52:00
2018-09-21 10:53:00,292.55,292.5501,292.51,292.51,161902.0,45000.0,2018-09-21 10:53:00
2018-09-21 10:54:00,292.505,292.53,292.505,292.51,107494.0,45000.0,2018-09-21 10:54:00
2018-09-21 10:55:00,292.51,292.56,292.51,292.53,42571.0,45000.0,2018-09-21 10:55:00
2018-09-21 10:56:00,292.5,292.6,292.5,292.57,132281.0,45000.0,2018-09-21 10:56:00
2018-09-21 10:57:00,292.54,292.57,292.502,292.53,79756.0,45000.0,2018-09-21 10:57:00
2018-09-21 10:58:00,292.53,292.63,292.53,292.6,57358.0,45000.0,2018-09-21 10:58:00
2018-09-21 10:59:00,292.6,292.61,292.55,292.58,76332.0,45000.0,2018-09-21 10:59:00
2018-09-21 11:00:00,292.55,292.57,292.5399,292.57,69414.0,45000.0,2018-09-21 11:00:00
2018-09-21 11:01:00,292.55,292.595,292.49,292.5,177152.0,45000.0,2018-09-21 11:01:00
2018-09-21 11:02:00,292.5072,292.5072,292.46,292.48,157836.0,45000.0,2018-09-21 11:02:00
2018-09-21 11:03:00,292.48,292.535,292.475,292.5,89029.0,45000.0,2018-09-21 11:03:00
2018-09-21 11:04:00,292.48,292.53,292.47,292.53,78686.0,45000.0,2018-09-21 11:04:00
2018-09-21 11:05:00,292.51,292.52,292.4961,292.4961,45845.0,45000.0,2018-09-21 11:05:00
2018-09-21 11:06:00,292.48,292.505,292.46,292.505,106170.0,45000.0,2018-09-21 11:06:00
2018-09-21 11:07:00,292.51,292.51,292.41,292.435,4140170.0,45000.0,2018-09-21 11:07:00
2018-09-21 11:08:00,292.455,292.58,292.455,292.57,1073872.0,45000.0,2018-09-21 11:08:00
2018-09-21 11:09:00,292.6,292.61,292.55,292.55,85336.0,45000.0,2018-09-21 11:09:00
2018-09-21 11:10:00,292.5799,292.6453,292.5799,292.61,76303.0,45000.0,2018-09-21 11:10:00
